 0.733108524 -0.4882842057 0.7928352206 0.7261372608 0.1349496821 1.1254426906 -0.8793857473 -2.0385908307 -1.3340635461 -0.2348584474 -0.6456463857 0.6375780741
 0.8058146625 -0.4101182615 0.658082398 0.8395759481 0.0407513511 0.9103793921 -1.0102590404 -2.2676723875 -1.3901034922 -0.1691195485 -0.4739866814 0.6785756736
 0.8637376463 -0.3199835645 0.4936748259 0.9640094673 -0.0682018522 0.6710850014 -1.1730355235 -2.5205226091 -1.4283629182 -0.0988876429 -0.2871720462 0.7271437483
 0.9029532191 -0.2175807041 0.2822812224 1.0797053721 -0.1938123587 0.4065785622 -1.3312212437 -2.7626820856 -1.4463301582 -0.0235840435 -0.0637456393 0.7784508853
 0.9188868014 -0.1055854162 0.0331605345 1.1498979567 -0.3302287691 0.1213892741 -1.3608064956 -2.9190491589 -1.4388776591 0.0562411709 0.2263853028 0.811526576
 0.9097431043 0.0102934072 -0.2120273399 1.1584717189 -0.4564994758 -0.1712750221 -1.1154187138 -2.8979468458 -1.3984113987 0.136249043 0.5919444497 0.7703411339
 0.8775201522 0.1247397343 -0.427240297 1.1258565205 -0.5467751644 -0.4509151747 -0.6812078722 -2.6649518856 -1.3206044714 0.2063970031 0.9539852099 0.6169797781
 0.8251305244 0.2348645063 -0.6176600298 1.074766258 -0.5947379063 -0.7007401766 -0.2980019054 -2.3252216331 -1.2104213057 0.2581337819 1.236243343 0.4173824972
 0.754277896 0.3394319491 -0.7994538987 1.0155573329 -0.6104050569 -0.9160218152 -0.0328973247 -1.9844742118 -1.0752633607 0.2905671494 1.4616497819 0.236747785
 0.6648871213 0.4377515641 -0.9920715487 0.9493528075 -0.6041305121 -1.0986695109 0.1474482381 -1.6738940082 -0.9183473017 0.3066941963 1.6792040906 0.0922087542
 0.5545930112 0.5288228155 -1.2236234797 0.8681503786 -0.5826370017 -1.2518154382 0.2756530537 -1.3936411287 -0.7380934568 0.3104368321 1.9373877876 -0.0087775982
 0.4170412296 0.6099141451 -1.5517355715 0.7402036768 -0.5501034123 -1.3782315342 0.3704541766 -1.1384862499 -0.5270623448 0.3074231483 2.313337894 -0.031766626
 0.2356967931 0.6704984939 -2.150155538 0.3966352396 -0.5093368832 -1.4802456372 0.4413629496 -0.9055541348 -0.2647854514 0.3125715319 3.0257709094 0.2308394119
 -0.0298125318 0.6208423373 -2.6462084312 -2.5293845781 -0.462472422 -1.5602303296 0.4931862939 -0.699736848 0.0991104797 0.4396264597 3.6102224027 3.7378030323
 -0.0445269299 0.3364182715 0.9490324455 -2.1259919541 -0.4109176427 -1.6208125688 0.5379535507 -0.508657196 0.1462167082 0.8458259054 -0.9135144227 3.0950742338
 0.0596079539 0.16435082 1.0628530799 -1.4448243332 -0.3549908966 -1.6608159254 0.5795006392 -0.2848352403 0.0419298745 1.0976762424 -1.0839617345 2.1031196843
 0.1634546422 0.0339626131 1.0076109607 -1.1993933816 -0.2953007402 -1.6763385703 0.6126075457 -0.0175518373 -0.0649411204 1.283141564 -1.0461050584 1.6506210546
 0.260592826 -0.0803302092 0.9340409627 -1.1029841566 -0.23286409 -1.662431707 0.6338244428 0.3070832975 -0.1668155684 1.4334983757 -0.9912695666 1.3751498232
 0.3500827156 -0.1892105263 0.8546408457 -1.0852772058 -0.1690937842 -1.612029969 0.6381137366 0.7196345922 -0.2633109304 1.5608497973 -0.9395273609 1.1816025844
 0.4311499932 -0.2993640939 0.7636783994 -1.1277276096 -0.106174428 -1.5133380814 0.6137874883 1.290541205 -0.3549095851 1.6713084044 -0.8933703711 1.0332894248
 0.5017374091 -0.4170214205 0.6386393498 -1.2393583561 -0.0483901226 -1.3425318056 0.5250732962 2.2169156418 -0.4421562725 1.7684108593 -0.8523356311 0.9122859904
 0.5548206158 -0.5510600871 0.3795547987 -1.4665056203 -0.0081671577 -1.0338991813 0.2050132023 4.3181281921 -0.5255102431 1.8543079907 -0.8152832703 0.8075647256
 0.5589824982 -0.7074601671 -0.3412100437 -1.5249908669 -0.0391689387 -0.3442704354 -0.9006864369 9.5968038267 -0.6052698441 1.9300736435 -0.7796600132 0.7065340339
 0.5114303472 -0.8455128224 -0.5382600398 -1.2788304374 -0.1468319603 0.6843417591 -1.1286305999 10.4918083529 -0.6810300498 1.9945020089 -0.729510292 0.5693887407
 0.4933019077 -0.8872199086 -0.5542310866 -1.2388194521 -0.1838505668 1.0311281942 -1.097270634 10.4040457597 -0.7047133822 2.0122338648 -0.6960591356 0.4961561876
 0.4363400537 -1.0067097786 -0.5820585786 -1.157427871 -0.2636603373 1.9632157596 -0.1212567296 6.6416344747 -0.7566716397 2.0428553009 -0.1489643526 0.0953750854
 0.3771837204 -1.119319049 -0.6002722556 -1.0956462947 -0.1744756183 2.1501519043 1.7206465236 -2.4843842983 -0.7136310673 2.0561263522 0.9585990899 0.2233940493
 0.3164105428 -1.225758126 -0.6146181704 -1.031413766 0.0467703065 1.5705110024 2.4971737277 -8.0429676146 -0.5731488898 2.0737729277 1.736449715 0.0399108188
 0.2544104203 -1.3249186363 -0.6241288051 -0.9461523472 0.2997355089 0.7104485821 2.5263813279 -8.8496175356 -0.3886083161 2.0642731982 1.9063714361 -0.198529619
 0.1922258608 -1.4130189493 -0.6117144213 -0.7993317798 0.548509381 -0.1731841952 2.4273573709 -8.7250937241 -0.1956663307 2.0379352499 1.9453963213 -0.3178683353
 0.1370112916 -1.4797644115 -0.4377018014 -0.5133466958 0.7746381563 -0.9928281337 1.9954841189 -7.2544032278 -0.000280568 2.0019354895 1.9602407098 -0.3985272032
 0.1159409349 -1.5202672729 0.026862822 -0.3507372498 0.9326714804 -1.5475813145 1.1853372356 -3.8115026198 0.1961075347 1.9586680334 1.966595628 -0.465622332
 0.13898403 -1.5563990026 0.4173086773 -0.3836366971 1.0225531975 -1.785129206 0.6556263836 -1.0707835487 0.3928991677 1.9089421263 1.9686916802 -0.5286039968
 0.1981956317 -1.5976345402 0.7712624718 -0.43864176 1.0687741785 -1.7716356691 0.2803443773 1.36757482 0.5897550752 1.8529572693 1.9680444018 -0.5912704165
 0.2958933861 -1.6418962624 1.1996213219 -0.4200341085 1.0797396249 -1.4932849229 -0.0537237303 4.3187538069 0.7864426522 1.790595569 1.9654261338 -0.6568154936
 0.4364951626 -1.6735271131 1.5648148225 -0.1853147265 1.0633528549 -0.9189397631 -0.2308049416 6.8338920188 0.982786637 1.7212814294 1.9611362766 -0.7321013143
 0.5993577691 -1.6804126727 1.6661526072 0.0268892553 1.0390174921 -0.1943594392 -0.2489530213 7.4596978793 1.1785438656 1.6432594151 1.9526312984 -0.8359276731
 0.7673738747 -1.6712168386 1.689736843 0.1474941656 1.013051384 0.5489830095 -0.2795150303 7.2778175443 1.3724249941 1.5512257502 1.912418562 -1.0311996829
 0.9369022651 -1.6520832296 1.700039028 0.2319809408 0.9802333822 1.1881757582 -0.3805412225 4.7545322975 1.5510208342 1.4284950846 1.5447035968 -1.4439229828
 1.1073046995 -1.6250944231 1.707771632 0.3078056741 0.9443301266 1.4383688612 -0.2986042331 0.6138988089 1.6691454052 1.2767103732 0.8595803466 -1.5225715611
 1.2784003464 -1.5903593469 1.7137541462 0.3883329794 0.9243964505 1.3732007546 -0.0872323331 -1.7532082908 1.7310936123 1.1279435857 0.4000250935 -1.4541261212
 1.4499380663 -1.5470245174 1.7161246312 0.4810319639 0.9300975565 1.1028351153 0.2235497409 -3.6361012701 1.7503599344 0.9845148004 -0.0193792827 -1.4261748245
 1.6213460351 -1.4934350296 1.7098358992 0.5956075846 0.9752001147 0.6447366836 0.7137500999 -5.5250807662 1.7251554278 0.8385687132 -0.4937994616 -1.5265615626
 1.7911205664 -1.4264874291 1.6786765485 0.7537673387 1.0764467777 0.013836065 1.2944860341 -6.9115538037 1.6539842065 0.6707270403 -0.8884614276 -1.8635399875
 1.9539938274 -1.3394494717 1.5460462183 1.0095355467 1.2270475436 -0.6958886581 1.6918131562 -7.07881916 1.5571899435 0.4647191744 -1.0097828116 -2.2443785667
 2.0865986119 -1.223170304 1.0238880458 1.266022205 1.4126299575 -1.3438950609 1.9878700507 -5.5153800459 1.4568472212 0.2241404456 -0.9805341021 -2.5613346147
 2.1593166633 -1.1007014813 0.4877878166 1.1607688413 1.611414314 -1.785742394 1.9414765159 -3.5306201749 1.3642752984 -0.0475122032 -0.8527049248 -2.8752000143
 2.1907923631 -0.9887325262 0.1475179965 1.0965464725 1.7982317423 -2.0869797835 1.7970078577 -2.6116676684 1.2909334525 -0.3515719906 -0.5850057274 -3.2063474017
 2.1918447328 -0.9801244301 0.1203597164 1.0953291239 1.8123059097 -2.1073053136 1.7866420738 -2.5640941243 1.286451594 -0.3768571156 -0.5559611609 -3.2317916214
 2.1846728525 -0.8712659502 -0.2831578595 1.074038566 1.9850100657 -2.3391533735 1.6728621026 -2.111700862 1.2534613486 -0.7145532033 -0.0675728624 -3.4985180777
 2.1324156708 -0.7699051269 -0.7621926869 0.9195609521 2.1477519139 -2.5343723581 1.5849909723 -1.8054315641 1.2781294912 -1.0687336003 0.5674657498 -3.5354044381
 2.0358837457 -0.693520982 -1.1363411678 0.5885754516 2.3022847109 -2.701366518 1.505273886 -1.5344247906 1.3634366721 -1.4128089063 1.103151736 -3.3178137723
 1.9119494754 -0.6531542038 -1.312614713 0.2254801856 2.4483336118 -2.8403750332 1.4111845697 -1.2372925107 1.4911457112 -1.7305848435 1.4183969145 -3.044709916
 1.777787327 -0.6460650367 -1.3555811247 -0.0700959582 2.583084665 -2.9462714992 1.2733503084 -0.8627349457 1.642589164 -2.0246162081 1.5975526922 -2.8534327851
 1.6428174707 -0.664622179 -1.3376960383 -0.2898132392 2.6998651131 -3.0077535429 1.0389264306 -0.3294732516 1.8096913415 -2.3047607817 1.7470212639 -2.7660837154
 1.511016946 -0.702133564 -1.2960283093 -0.4526240189 2.7830299393 -2.9999329762 0.5568976574 0.5887361871 1.9941378252 -2.5809562879 1.9637022358 -2.7723140425
 1.3839142208 -0.7538890893 -1.2448458466 -0.5776544474 2.780249973 -2.8446000643 -0.9731451683 3.0269259966 2.211847023 -2.8608549501 2.4864472988 -2.8067415162
 1.2624345307 -0.8171004961 -1.1805634589 -0.6869235692 2.4917739829 -2.2748211567 -4.2432382688 7.4861137433 2.5026318242 -3.112662235 3.1049560634 -2.1479686186
 1.1499092999 -0.8923192356 -1.0463747924 -0.8284577499 2.0519744543 -1.5147476483 -4.403517084 7.4944377603 2.8095326093 -3.3127555834 3.033021569 -1.9096474215
 1.0659669587 -0.983627388 -0.5204370699 -0.9488555148 1.6568934655 -0.8593544469 -2.9634890582 4.664621084 3.1100276023 -3.4989286565 2.9797568042 -1.8225775775
 1.0528711273 -1.0618822284 0.228479957 -0.5697775851 1.5512782055 -0.7234651068 0.9650318171 -1.9972927293 3.4058329076 -3.6782202598 2.9373082802 -1.7656954474
 1.1133279405 -1.1039927204 0.958758676 -0.3785253618 1.8569082216 -1.2452021656 4.7891657947 -7.7950800494 3.6975753745 -3.8523154005 2.8973962694 -1.716414513
 1.2259629277 -1.1489182251 1.2272790539 -0.5129773005 2.3915075108 -2.1017491346 5.6073980033 -8.9144037497 3.9851269328 -4.0213517476 2.851742194 -1.6626302166
 1.3530793037 -1.2043349696 1.304028546 -0.5876701418 2.9568198479 -2.9988249195 5.6561407506 -8.9735511826 4.2672107127 -4.1842836588 2.7836538256 -1.5918283667
 1.4856136273 -1.2654840385 1.3435883213 -0.6322971975 3.5135550849 -3.884872591 5.4003107234 -8.6445752804 4.5393392344 -4.3385850316 2.6352705441 -1.4885312613
 1.6214120232 -1.3303869199 1.3711813985 -0.6644166527 4.0045534755 -4.682954167 4.1937463164 -6.9893283703 4.7862523155 -4.4834730505 2.260848097 -1.4455855239
 1.7596901572 -1.3981879448 1.3938513751 -0.6910340608 4.3348293771 -5.2534080879 2.4917685845 -4.5111809061 4.9915456773 -4.636815515 1.8775111143 -1.6435035847
 1.9001044892 -1.4685177388 1.4141398922 -0.7153149985 4.5227335238 -5.6108128184 1.3386220607 -2.7322127996 5.1670309016 -4.8125459717 1.6471243582 -1.8656725085
 2.0424703274 -1.5412189812 1.4329819472 -0.738622378 4.6112624645 -5.8108428656 0.454363573 -1.292391451 5.3223408006 -5.0089131819 1.4600997769 -2.057390675
 2.1866688854 -1.6162374017 1.4508620639 -0.7617856838 4.6156762458 -5.8703023471 -0.3624159378 0.1092496528 5.4584534051 -5.2231802465 1.2559525716 -2.2225558661
 2.3326240043 -1.6935983389 1.4681824296 -0.7856249748 4.5402454311 -5.788996577 -1.1265574276 1.4948775977 5.5720861272 -5.4516251652 1.0113082569 -2.3325130372
 2.48030185 -1.7734205755 1.4853996252 -0.8112231425 4.3982270655 -5.5833331056 -1.6599315134 2.5273052719 5.6610254878 -5.6863025119 0.777190869 -2.3450171031
 2.6297178041 -1.8559506065 1.5030327883 -0.8400690681 4.2184347997 -5.3016554782 -1.8964379379 3.0331607813 5.730290759 -5.9185716307 0.6220872633 -2.2959883631
 2.780939578 -1.9416115872 1.5215991886 -0.8742712656 4.0242899647 -4.9868052747 -1.9693996855 3.2313782319 5.7876605438 -6.1453245285 0.5333547103 -2.240059513
 2.9340836106 -2.0310939933 1.5415333444 -0.9172345746 3.8269457245 -4.6598030145 -1.9683350257 3.2928956607 5.8381079101 -6.3668751669 0.4795781826 -2.1924765456
 3.0892928523 -2.1255509777 1.5628084988 -0.9751572788 3.6324061104 -4.3309847893 -1.9122919314 3.2692985817 5.8841537162 -6.5840911308 0.4434211846 -2.1529985711
 3.2466239447 -2.2270140553 1.5831952361 -1.0601037393 3.4472954999 -4.0096240753 -1.7695754151 3.131854618 5.9271065202 -6.7976675125 0.4168216176 -2.1193189649
 3.4055572066 -2.3392126905 1.5914719026 -1.1946402896 3.2849326058 -3.7129323597 -1.4283791972 2.7372208296 5.967703575 -7.0080842 0.3958428869 -2.0895342721
 3.5633275569 -2.4685376039 1.5509870813 -1.4056011165 3.1764727444 -3.4822958466 -0.6404685169 1.735233772 6.006389818 -7.2156564228 0.3783286722 -2.0622180959
 3.5809251912 -2.4847015766 1.5406833434 -1.4345477254 3.1699180187 -3.4635128817 -0.5096846893 1.562712998 6.0106858491 -7.2391136109 0.3764878902 -2.0592104782
 3.7283704201 -2.6418367471 1.3917527806 -1.7139745218 3.189270047 -3.4025699099 0.9937583806 -0.4981097129 6.0475585525 -7.4437306855 0.3611896592 -2.0332189188
 3.8572926409 -2.8284522665 1.1864363876 -2.0245134627 3.3814692162 -3.5860939203 2.8725537939 -3.2323751653 6.0829507525 -7.6457539773 0.34670146 -2.0071162441
 3.9682269129 -3.0475624738 1.0561896698 -2.3525086353 3.7542349474 -4.0402336574 4.452505187 -5.6754194832 6.1168898947 -7.8451001927 0.3319400908 -1.9793775152
 4.0729290182 -3.2954934736 1.05101001 -2.5839282819 4.2404132821 -4.6748969874 5.1412147608 -6.8170110633 6.1492903756 -8.0415024755 0.3157261112 -1.9477934941
 4.1795046103 -3.5607671557 1.0814508511 -2.7090858055 4.7665643858 -5.3781146433 5.3395434576 -7.1764772885 6.1799453262 -8.234419218 0.2968124172 -1.908926229
 4.2891386394 -3.8356351172 1.1103330784 -2.7828146915 5.3034342854 -6.1016753072 5.3830973443 -7.2678035112 6.2085174375 -8.4228330376 0.2738493042 -1.8561499797
 4.401392674 -4.1165791286 1.1339540577 -2.8335138017 5.8406395077 -6.8269689697 5.3461519779 -7.2111326038 6.2345647854 -8.6046815008 0.2466568509 -1.7735370792
 4.5157976571 -4.4019751133 1.1536180238 -2.873144791 6.3674342331 -7.5349083917 5.1417290809 -6.8683947134 6.2581119947 -8.7752053535 0.2298706707 -1.6193253379
 4.6320353056 -4.6910324297 1.170850542 -2.9074407275 6.8514007001 -8.172927836 4.4179705533 -5.7115212881 6.2839898134 -8.9242977349 0.3198624784 -1.3478624041
 4.7499346077 -4.983401121 1.1870810735 -2.9398306292 7.2364930556 -8.6575021479 3.2932781076 -4.0105945521 6.3281606111 -9.0465911508 0.5760234472 -1.1240650573
 4.8694587558 -5.2790072845 1.2035149351 -2.9724497138 7.5195444418 -8.9918151263 2.4184247271 -2.7596525932 6.3986062085 -9.1535442575 0.8238885009 -1.0289998385
 4.9906730017 -5.5779389563 1.2210074452 -3.0064942023 7.7276795311 -9.2217702588 1.7691473567 -1.8809651823 6.491317364 -9.2540008371 1.0242016459 -0.9843205208
 5.113719889 -5.8803806941 1.2402926529 -3.0427738438 7.8764216331 -9.3734259254 1.2128964275 -1.1677503548 6.6026336391 -9.350852865 1.1999519125 -0.9536178526
 5.2388187325 -6.1865926898 1.2622035206 -3.0820255073 7.9703188412 -9.4566392521 0.6583658903 -0.494617645 6.7312216165 -9.444730894 1.3731517015 -0.9231894011
 5.3662853749 -6.4969123181 1.2878784016 -3.1250820032 8.0050394285 -9.4700865696 0.0097223405 0.2484098152 6.8779536061 -9.5351467631 1.5675032797 -0.8820479779
 5.496578815 -6.8117731438 1.3191360062 -3.1730861289 7.9632812345 -9.3988197147 -0.9176601424 1.2435244162 7.0466820488 -9.6199496278 1.8218014632 -0.8028919846
 5.6304145728 -7.1317618315 1.3596344108 -3.2281660792 7.797240634 -9.1997350843 -2.574425744 2.8828178349 7.2461930745 -9.6907843426 2.1843181148 -0.5655726839
 5.7691507242 -7.457840637 1.420360726 -3.296765159 7.4384298455 -8.8196030192 -4.3630179322 4.465317324 7.4773432539 -9.7221563096 2.3571307203 -0.0620445967
 5.9166208152 -7.7922857674 1.5512301926 -3.4019257252 6.9781900279 -8.3585233714 -4.687638188 4.6000360151 7.7083440747 -9.7130397568 2.2556968462 0.2027083047
 6.0937704427 -8.1391468214 2.169000143 -3.4684605528 6.5537572854 -7.9665162599 -2.9144020875 2.1352152881 7.9286067936 -9.6859379239 2.1504165909 0.3295790913
 6.3700873125 -8.4402746546 3.4135359517 -2.4115306134 6.680189666 -8.2311068618 6.6736930449 -8.3445601832 8.1380327963 -9.6478887657 2.0322081878 0.4325502522
 6.7804888588 -8.6744318907 4.4362844917 -2.4470829792 7.7017875223 -9.3903317811 11.0620198185 -12.3135741878 8.3307328654 -9.5971904954 1.7386494784 0.6135809197
 7.2357658152 -8.9273892271 4.6649666266 -2.6058533326 8.5942943076 -10.4223437327 7.3452722477 -8.7544743988 8.4474481873 -9.5602889935 0.878101589 0.0271686954
 7.7168099487 -9.1965683905 4.9960096962 -2.7924166727 9.3082259117 -11.2724103215 7.0326064985 -8.3577981584 8.5225813033 -9.5607831775 0.5634374175 0.0314361837
 7.7387278196 -9.2088158997 5.0181290632 -2.8033557459 9.3389998657 -11.3089800511 7.0276050367 -8.350430189 8.5249942317 -9.5606272038 0.5387487539 0.0399396346
 8.2917250434 -9.5086729765 6.788699308 -3.3206862953 10.0376388684 -12.1377149149 6.9549399076 -8.2378118227 8.517626123 -9.5368126243 -1.6244945021 0.6040289754
 8.5992941456 -9.4068157759 1.7710692889 0.6801240402 10.7309770807 -12.95804914 6.9145322518 -8.1731240927 8.8209209218 -10.0213981016 4.6777865648 -4.4452240173
 8.788026322 -9.3678736711 1.9722924525 0.1932046638 11.4209267305 -13.7729226154 6.8858706317 -8.126532897 9.2752650773 -10.4313366181 4.4470401326 -3.8698323515
 8.9904932513 -9.3595163028 2.0680686193 -0.0046778356 12.1083767119 -14.5837104829 6.864042148 -8.0906785659 9.7142204811 -10.8059006564 4.342565618 -3.6470338488
 9.2004527926 -9.3661236625 2.1271081228 -0.1188122074 12.79388758 -15.391303017 6.846813954 -8.0622048064 10.1451439674 -11.1639139461 4.2804371016 -3.5232877132
 9.4153235538 -9.3820407398 2.1681035596 -0.1950442016 13.4778485594 -16.1963286412 6.8328720996 -8.0390689734 10.5709659061 -11.5119771304 4.2384156501 -3.4430412811
 9.6337281611 -9.4044433607 2.1986257106 -0.2503398302 14.1605429015 -16.9992492797 6.8213659844 -8.0199206364 10.9932006742 -11.8532910083 4.2077349885 -3.3861746829
 9.8548263039 -9.4316794756 2.2224254897 -0.2926471633 14.8421834238 -17.8004142771 6.8117154056 -8.0038262472 11.4127478639 -12.1896796042 4.1841617121 -3.3434661784
 10.0780601964 -9.4626846112 2.2416076565 -0.3262545698 15.5229340353 -18.6000939285 6.8035100528 -7.9901196655 11.8301915915 -12.5222916615 4.1653748763 -3.3100436586
 10.3030372685 -9.4967261982 2.2574584904 -0.3537068091 16.2029235778 -19.3985014171 6.7964514967 -7.9783133148 12.2459355415 -12.8519022452 4.1499850665 -3.2830721435
 10.529469027 -9.5332752941 2.270814748 -0.3766215429 16.8822550977 -20.1958076827 6.7903175871 -7.9680425492 12.6602719404 -13.1790614806 4.1371046841 -3.2607816701
 10.757136279 -9.571935725 2.2822474426 -0.3960822418 17.5610122523 -20.9921517826 6.7849396491 -7.9590295129 13.0734200598 -13.5041753487 4.1261375504 -3.2420060367
 10.9858680057 -9.6124020404 2.2921612956 -0.4128450305 18.2392638525 -21.7876482845 6.7801873861 -7.9510589693 13.485549208 -13.82755287 4.1166669083 -3.2259433663
 11.2155278519 -9.6544331376 2.3008521433 -0.4274554087 18.917067156 -22.5823926489 6.7759586093 -7.9439617323 13.8967932071 -14.1494352609 4.1083917715 -3.2120228403
 11.4460051191 -9.6978349646 2.3085418336 -0.4403178683 19.5944702987 -23.376465221 6.7721720858 -7.9376030611 14.3072599087 -14.4700147894 4.1010887877 -3.1998262643
 11.677208554 -9.7424487542 2.3154003608 -0.4517393389 20.2715141229 -24.1699342385 6.7687624565 -7.9318743763 14.717037675 -14.7894474352 4.0945883704 -3.1890397368
 11.9090619389 -9.7881427724 2.3215604151 -0.4619573447 20.9482335706 -24.9628581307 6.7656765581 -7.9266872426 15.1261999272 -15.1078616619 4.0887592027 -3.1794227022
 12.1415008853 -9.834806381 2.3271272398 -0.4711588461 21.6246587616 -25.7552873007 6.7628707195 -7.9219689315 15.5348084202 -15.4253646598 4.0834978579 -3.1707874749
 12.3744704516 -9.882345668 2.3321854855 -0.4794932 22.3008158367 -26.5472655221 6.7603087429 -7.9176591007 15.9429156529 -15.7420468934 4.0787216551 -3.162985307
 12.607923341 -9.9306801696 2.3368040863 -0.4870812891 22.9767276253 -27.3388310457 6.7579603781 -7.9137072786 16.3505666771 -16.057985481 4.0743636261 -3.15589667
 12.8418185164 -9.9797403684 2.3410397987 -0.4940220896 23.6524141794 -28.1300174866 6.7558001541 -7.9100709347 16.7578004776 -16.3732467517 4.0703688934 -3.149424331
 13.0761201192 -10.0294657555 2.3449398144 -0.500397483 24.3278932041 -28.9208545399 6.7538064752 -7.9067139839 17.1646510427 -16.68788821 4.0666920174 -3.1434883223
 13.3107966158 -10.0798033091 2.3485437227 -0.5062758425 25.0031804087 -29.7113685647 6.7519609134 -7.9036056154 17.5711482037 -17.0019600679 4.0632950182 -3.1380222246
 13.545820115 -10.130706285 2.3518850022 -0.511714743 25.6782897944 -30.501583063 6.7502476508 -7.9007193669 17.9773183031 -17.3155064537 4.060145882 -3.1329703785
 13.7811658171 -10.1821332454 2.3549921726 -0.5167630389 26.3532338918 -31.291519077 6.7486530345 -7.8980323866 18.3831847314 -17.6285663769 4.0572174145 -3.1282857627
